Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.38089450000000,0.99450000000000,16.78030000000000,0,Composed: Copy with GPU GDI,0.86600000000000,30.73800000000000,16.59310000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.39751010000000,0.92090000000000,16.61560000000000,0,Composed: Copy with GPU GDI,0.83710000000000,30.81480000000000,16.69240000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.41343220000000,0.70640000000000,15.92210000000000,0,Composed: Copy with GPU GDI,0.75970000000000,31.55970000000000,16.66700000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.42987910000000,0.81240000000000,16.44690000000000,0,Composed: Copy with GPU GDI,0.82360000000000,31.77260000000000,16.65980000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.44667030000000,0.83390000000000,16.79120000000000,0,Composed: Copy with GPU GDI,0.93450000000000,31.64660000000000,16.66520000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.46339320000000,0.49960000000000,16.72290000000000,0,Composed: Copy with GPU GDI,0.59230000000000,31.58960000000000,16.66590000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.48001110000000,0.56720000000000,16.61790000000000,0,Composed: Copy with GPU GDI,0.70300000000000,31.63830000000000,16.66660000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.49642040000000,0.56780000000000,16.40930000000000,0,Composed: Copy with GPU GDI,0.70940000000000,31.87710000000000,16.64810000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.51342550000000,0.53020000000000,17.00510000000000,0,Composed: Copy with GPU GDI,0.68270000000000,31.52910000000000,16.65710000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.53006500000000,0.72380000000000,16.63950000000000,0,Composed: Copy with GPU GDI,0.84620000000000,31.57890000000000,16.68930000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.54662070000000,0.83850000000000,16.55570000000000,0,Composed: Copy with GPU GDI,0.81220000000000,31.75130000000000,16.72810000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.56378550000000,0.47000000000000,17.16480000000000,0,Composed: Copy with GPU GDI,0.66300000000000,31.24460000000000,16.65810000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.57998720000000,0.48460000000000,16.20170000000000,0,Composed: Copy with GPU GDI,0.65420000000000,31.62210000000000,16.57920000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.59680280000000,0.43410000000000,16.81560000000000,0,Composed: Copy with GPU GDI,0.62700000000000,31.60250000000000,16.79600000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.61402360000000,1.10520000000000,17.22080000000000,0,Composed: Copy with GPU GDI,1.16240000000000,31.04760000000000,16.66590000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.63102310000000,0.87740000000000,16.99950000000000,0,Composed: Copy with GPU GDI,0.82900000000000,30.68390000000000,16.63580000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.64733440000000,0.88540000000000,16.31130000000000,0,Composed: Copy with GPU GDI,0.90900000000000,31.20000000000000,16.82740000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.66419420000000,0.79430000000000,16.85980000000000,0,Composed: Copy with GPU GDI,0.84850000000000,30.95920000000000,16.61900000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.68098670000000,0.92530000000000,16.79250000000000,0,Composed: Copy with GPU GDI,0.86710000000000,30.66880000000000,16.50210000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.69790110000000,0.81970000000000,16.91440000000000,0,Composed: Copy with GPU GDI,0.76940000000000,30.46450000000000,16.71010000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.71414790000000,0.81490000000000,16.24680000000000,0,Composed: Copy with GPU GDI,0.76670000000000,31.02980000000000,16.81210000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.73087880000000,0.82330000000000,16.73090000000000,0,Composed: Copy with GPU GDI,0.77700000000000,30.82300000000000,16.52410000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.74788400000000,0.97020000000000,17.00520000000000,0,Composed: Copy with GPU GDI,0.89740000000000,30.44100000000000,16.62320000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.76431680000000,0.82210000000000,16.43280000000000,0,Composed: Copy with GPU GDI,0.77690000000000,30.81000000000000,16.80180000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.78065640000000,0.95580000000000,16.33960000000000,0,Composed: Copy with GPU GDI,0.87420000000000,31.15470000000000,16.68430000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.79762160000000,0.81450000000000,16.96520000000000,0,Composed: Copy with GPU GDI,0.76650000000000,30.90550000000000,16.71600000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.81459260000000,0.84920000000000,16.97100000000000,0,Composed: Copy with GPU GDI,1.34070000000000,30.50130000000000,16.56680000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.83134360000000,0.85310000000000,16.75100000000000,0,Composed: Copy with GPU GDI,0.82010000000000,30.52910000000000,16.77880000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.84772000000000,0.81290000000000,16.37640000000000,0,Composed: Copy with GPU GDI,0.76430000000000,30.58850000000000,16.43580000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.86414830000000,0.81900000000000,16.42830000000000,0,Composed: Copy with GPU GDI,0.76980000000000,30.86870000000000,16.70850000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.88054820000000,0.88010000000000,16.39990000000000,0,Composed: Copy with GPU GDI,1.27930000000000,31.13110000000000,16.66230000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.89714200000000,0.94740000000000,16.59380000000000,0,Composed: Copy with GPU GDI,0.88330000000000,31.16280000000000,16.62550000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.91372840000000,0.69440000000000,16.58640000000000,0,Composed: Copy with GPU GDI,0.80620000000000,31.21590000000000,16.63950000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.92992330000000,0.58840000000000,16.19490000000000,0,Composed: Copy with GPU GDI,0.71050000000000,31.70620000000000,16.68520000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.94682610000000,0.75460000000000,16.90280000000000,0,Composed: Copy with GPU GDI,0.81330000000000,31.46350000000000,16.66010000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.96343790000000,0.63490000000000,16.61180000000000,0,Composed: Copy with GPU GDI,0.81090000000000,31.51790000000000,16.66620000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.97987020000000,0.62890000000000,16.43230000000000,0,Composed: Copy with GPU GDI,0.75050000000000,31.73240000000000,16.64680000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.99667750000000,0.52840000000000,16.80730000000000,0,Composed: Copy with GPU GDI,0.67220000000000,31.59180000000000,16.66670000000000
